product_name,review_body,stars,sentiment
Webcam HD 1080p,Le SAV est inexistant.,2,Negative
Souris Sans Fil,Le SAV est inexistant.,1,Negative
Souris Sans Fil,Produit correct pour le prix.,3,Neutral
Ecouteurs Bluetooth,Fonctionne parfaitement bien.,4,Positive
Tapis de Souris XXL,Très simple à installer.,5,Positive
Enceinte Connectée,"Super produit, rien à dire.",5,Positive
Casque Audio Noise Cancelling,"Super produit, rien à dire.",5,Positive
Support PC Portable,Je recommande vivement cet article.,5,Positive
Tapis de Souris XXL,"C'est une arnaque, passez votre chemin.",1,Negative
Cable USB-C Charge Rapide,"Moyen, j'attendais un peu mieux.",3,Neutral
Webcam HD 1080p,Vraiment ravi de mon achat.,4,Positive
Ecran 4K 27 pouces,Vraiment ravi de mon achat.,4,Positive
Support PC Portable,"Super produit, rien à dire.",5,Positive
Tapis de Souris XXL,Très simple à installer.,4,Positive
Webcam HD 1080p,Je recommande vivement cet article.,5,Positive
Ecouteurs Bluetooth,Je ne recommande pas ce produit.,1,Negative
Enceinte Connectée,Excellent rapport qualité-prix.,4,Positive
Support PC Portable,"Super produit, rien à dire.",4,Positive
Ecouteurs Bluetooth,"Conforme à la description, mais l'usage est limité.",3,Neutral
Casque Audio Noise Cancelling,Je recommande vivement cet article.,4,Positive
Webcam HD 1080p,Vraiment ravi de mon achat.,5,Positive
Tapis de Souris XXL,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Cable USB-C Charge Rapide,"C'est une arnaque, passez votre chemin.",2,Negative
Enceinte Connectée,C'est un excellent produit !,4,Positive
Clavier Gamer RGB,Expédition rapide et soignée.,4,Positive
Enceinte Connectée,Ne fonctionne pas du tout.,1,Negative
Casque Audio Noise Cancelling,Produit correct pour le prix.,3,Neutral
Ecouteurs Bluetooth,"Moyen, j'attendais un peu mieux.",3,Neutral
Webcam HD 1080p,La qualité est au rendez-vous.,4,Positive
Cable USB-C Charge Rapide,Très simple à installer.,5,Positive
Ecran 4K 27 pouces,Design élégant et robuste.,4,Positive
Casque Audio Noise Cancelling,Les performances sont impressionnantes.,4,Positive
Enceinte Connectée,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Clavier Gamer RGB,Je ne recommande pas ce produit.,1,Negative
Clavier Gamer RGB,Un peu déçu par la finition mais ça fonctionne.,3,Neutral
Cable USB-C Charge Rapide,Expédition rapide et soignée.,4,Positive
Ecran 4K 27 pouces,Expédition rapide et soignée.,4,Positive
Enceinte Connectée,Vraiment ravi de mon achat.,5,Positive
Tapis de Souris XXL,Excellent rapport qualité-prix.,5,Positive
Clavier Gamer RGB,Excellent rapport qualité-prix.,4,Positive
Clavier Gamer RGB,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Support PC Portable,La qualité est médiocre.,2,Negative
Support PC Portable,Fonctionne parfaitement bien.,5,Positive
Casque Audio Noise Cancelling,"Arrivé cassé, inadmissible.",2,Negative
Webcam HD 1080p,Très simple à installer.,4,Positive
Tapis de Souris XXL,Très simple à installer.,4,Positive
Tapis de Souris XXL,Correct sans être exceptionnel.,3,Neutral
Ecouteurs Bluetooth,En panne après deux jours d'utilisation.,2,Negative
Ecran 4K 27 pouces,"Super produit, rien à dire.",4,Positive
Support PC Portable,Très simple à installer.,5,Positive
Souris Sans Fil,Excellent rapport qualité-prix.,4,Positive
Souris Sans Fil,Les performances sont impressionnantes.,4,Positive
Tapis de Souris XXL,Je recommande vivement cet article.,5,Positive
Casque Audio Noise Cancelling,Design élégant et robuste.,4,Positive
Tapis de Souris XXL,Les performances sont impressionnantes.,4,Positive
Enceinte Connectée,Expédition rapide et soignée.,5,Positive
Tapis de Souris XXL,Je recommande vivement cet article.,5,Positive
Ecouteurs Bluetooth,Correct sans être exceptionnel.,3,Neutral
Tapis de Souris XXL,Excellent rapport qualité-prix.,4,Positive
Cable USB-C Charge Rapide,Correct sans être exceptionnel.,3,Neutral
Enceinte Connectée,Un peu déçu par la finition mais ça fonctionne.,3,Neutral
Enceinte Connectée,"Moyen, j'attendais un peu mieux.",3,Neutral
Webcam HD 1080p,Design élégant et robuste.,5,Positive
Casque Audio Noise Cancelling,Les performances sont impressionnantes.,5,Positive
Clavier Gamer RGB,Expédition rapide et soignée.,5,Positive
Cable USB-C Charge Rapide,"Pas mal du tout, malgré quelques petits défauts.",3,Neutral
Ecran 4K 27 pouces,"Pas mal du tout, malgré quelques petits défauts.",3,Neutral
Ecran 4K 27 pouces,Le SAV est inexistant.,2,Negative
Support PC Portable,Fait le job mais sans plus.,3,Neutral
Tapis de Souris XXL,La qualité est médiocre.,1,Negative
Clavier Gamer RGB,"Arrivé cassé, inadmissible.",2,Negative
Clavier Gamer RGB,Je recommande vivement cet article.,4,Positive
Ecouteurs Bluetooth,Les performances sont impressionnantes.,5,Positive
Support PC Portable,"Super produit, rien à dire.",4,Positive
Clavier Gamer RGB,"Super produit, rien à dire.",5,Positive
Cable USB-C Charge Rapide,Je recommande vivement cet article.,4,Positive
Webcam HD 1080p,Ne fonctionne pas du tout.,1,Negative
Cable USB-C Charge Rapide,"Conforme à la description, mais l'usage est limité.",3,Neutral
Souris Sans Fil,Design élégant et robuste.,5,Positive
Enceinte Connectée,Vraiment ravi de mon achat.,5,Positive
Ecran 4K 27 pouces,Je recommande vivement cet article.,5,Positive
Ecouteurs Bluetooth,"Super produit, rien à dire.",5,Positive
Tapis de Souris XXL,La qualité est au rendez-vous.,5,Positive
Ecran 4K 27 pouces,En panne après deux jours d'utilisation.,2,Negative
Tapis de Souris XXL,Design élégant et robuste.,5,Positive
Webcam HD 1080p,Expédition rapide et soignée.,5,Positive
Enceinte Connectée,Excellent rapport qualité-prix.,5,Positive
Clavier Gamer RGB,"Super produit, rien à dire.",5,Positive
Ecouteurs Bluetooth,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Souris Sans Fil,Design élégant et robuste.,5,Positive
Clavier Gamer RGB,Vraiment ravi de mon achat.,5,Positive
Cable USB-C Charge Rapide,"Super produit, rien à dire.",5,Positive
Ecouteurs Bluetooth,"Super produit, rien à dire.",5,Positive
Webcam HD 1080p,Je recommande vivement cet article.,4,Positive
Ecouteurs Bluetooth,Les performances sont impressionnantes.,5,Positive
Tapis de Souris XXL,"C'est une arnaque, passez votre chemin.",1,Negative
Cable USB-C Charge Rapide,C'est un excellent produit !,5,Positive
Ecouteurs Bluetooth,Les performances sont impressionnantes.,4,Positive
Casque Audio Noise Cancelling,Design élégant et robuste.,4,Positive
Tapis de Souris XXL,Produit correct pour le prix.,3,Neutral
Clavier Gamer RGB,"Conforme à la description, mais l'usage est limité.",3,Neutral
Clavier Gamer RGB,"Arrivé cassé, inadmissible.",2,Negative
Cable USB-C Charge Rapide,Très simple à installer.,5,Positive
Casque Audio Noise Cancelling,Correct sans être exceptionnel.,3,Neutral
Enceinte Connectée,Excellent rapport qualité-prix.,4,Positive
Souris Sans Fil,Les performances sont impressionnantes.,5,Positive
Ecran 4K 27 pouces,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Support PC Portable,Expédition rapide et soignée.,4,Positive
Ecran 4K 27 pouces,"Conforme à la description, mais l'usage est limité.",3,Neutral
Ecran 4K 27 pouces,Très simple à installer.,5,Positive
Webcam HD 1080p,C'est un excellent produit !,5,Positive
Support PC Portable,Je recommande vivement cet article.,4,Positive
Ecouteurs Bluetooth,En panne après deux jours d'utilisation.,1,Negative
Ecouteurs Bluetooth,Produit correct pour le prix.,3,Neutral
Ecouteurs Bluetooth,Les performances sont impressionnantes.,4,Positive
Support PC Portable,La qualité est médiocre.,2,Negative
Support PC Portable,Un peu déçu par la finition mais ça fonctionne.,3,Neutral
Casque Audio Noise Cancelling,Expédition rapide et soignée.,4,Positive
Support PC Portable,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Support PC Portable,Fait le job mais sans plus.,3,Neutral
Cable USB-C Charge Rapide,Fonctionne parfaitement bien.,4,Positive
Clavier Gamer RGB,"Conforme à la description, mais l'usage est limité.",3,Neutral
Ecran 4K 27 pouces,En panne après deux jours d'utilisation.,2,Negative
Enceinte Connectée,Très déçu par cet achat.,2,Negative
Enceinte Connectée,La qualité est au rendez-vous.,5,Positive
Casque Audio Noise Cancelling,Les performances sont impressionnantes.,5,Positive
Cable USB-C Charge Rapide,Fait le job mais sans plus.,3,Neutral
Souris Sans Fil,Une perte de temps et d'argent.,2,Negative
Webcam HD 1080p,"Super produit, rien à dire.",4,Positive
Souris Sans Fil,Ne fonctionne pas du tout.,1,Negative
Cable USB-C Charge Rapide,Correct sans être exceptionnel.,3,Neutral
Tapis de Souris XXL,Ne fonctionne pas du tout.,2,Negative
Ecouteurs Bluetooth,Expédition rapide et soignée.,4,Positive
Webcam HD 1080p,En panne après deux jours d'utilisation.,2,Negative
Support PC Portable,Une perte de temps et d'argent.,2,Negative
Tapis de Souris XXL,Correct sans être exceptionnel.,3,Neutral
Tapis de Souris XXL,"Moyen, j'attendais un peu mieux.",3,Neutral
Cable USB-C Charge Rapide,Vraiment ravi de mon achat.,4,Positive
Enceinte Connectée,Vraiment ravi de mon achat.,5,Positive
Ecran 4K 27 pouces,Fonctionne parfaitement bien.,5,Positive
Enceinte Connectée,La qualité est médiocre.,2,Negative
Clavier Gamer RGB,Les performances sont impressionnantes.,4,Positive
Ecran 4K 27 pouces,Très simple à installer.,5,Positive
Cable USB-C Charge Rapide,"Pas mal du tout, malgré quelques petits défauts.",3,Neutral
Support PC Portable,Une perte de temps et d'argent.,2,Negative
Souris Sans Fil,Je recommande vivement cet article.,4,Positive
Enceinte Connectée,Expédition rapide et soignée.,4,Positive
Cable USB-C Charge Rapide,Ne fonctionne pas du tout.,1,Negative
Souris Sans Fil,Excellent rapport qualité-prix.,4,Positive
Clavier Gamer RGB,Excellent rapport qualité-prix.,5,Positive
Cable USB-C Charge Rapide,C'est un excellent produit !,5,Positive
Webcam HD 1080p,"Super produit, rien à dire.",5,Positive
Support PC Portable,Design élégant et robuste.,4,Positive
Casque Audio Noise Cancelling,C'est un excellent produit !,5,Positive
Support PC Portable,Vraiment ravi de mon achat.,5,Positive
Casque Audio Noise Cancelling,Design élégant et robuste.,4,Positive
Souris Sans Fil,Très simple à installer.,5,Positive
Clavier Gamer RGB,Fait le job mais sans plus.,3,Neutral
Enceinte Connectée,C'est un excellent produit !,4,Positive
Ecran 4K 27 pouces,Une perte de temps et d'argent.,1,Negative
Cable USB-C Charge Rapide,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Cable USB-C Charge Rapide,"Conforme à la description, mais l'usage est limité.",3,Neutral
Cable USB-C Charge Rapide,Excellent rapport qualité-prix.,4,Positive
Clavier Gamer RGB,Les performances sont impressionnantes.,4,Positive
Clavier Gamer RGB,Les performances sont impressionnantes.,5,Positive
Clavier Gamer RGB,Très déçu par cet achat.,2,Negative
Ecran 4K 27 pouces,"Super produit, rien à dire.",5,Positive
Ecouteurs Bluetooth,"Conforme à la description, mais l'usage est limité.",3,Neutral
Clavier Gamer RGB,Expédition rapide et soignée.,4,Positive
Enceinte Connectée,Excellent rapport qualité-prix.,4,Positive
Enceinte Connectée,Design élégant et robuste.,5,Positive
Clavier Gamer RGB,Vraiment ravi de mon achat.,4,Positive
Tapis de Souris XXL,"Arrivé cassé, inadmissible.",1,Negative
Ecran 4K 27 pouces,"Arrivé dans les temps, emballage sommaire.",3,Neutral
Souris Sans Fil,"Moyen, j'attendais un peu mieux.",3,Neutral
Souris Sans Fil,La qualité est au rendez-vous.,4,Positive
Souris Sans Fil,Très simple à installer.,4,Positive
Enceinte Connectée,Très simple à installer.,5,Positive
Clavier Gamer RGB,Fonctionne parfaitement bien.,4,Positive
Tapis de Souris XXL,Fonctionne parfaitement bien.,5,Positive
Webcam HD 1080p,Produit correct pour le prix.,3,Neutral
Casque Audio Noise Cancelling,Expédition rapide et soignée.,4,Positive
Ecouteurs Bluetooth,Je recommande vivement cet article.,5,Positive
Casque Audio Noise Cancelling,Vraiment ravi de mon achat.,5,Positive
Clavier Gamer RGB,Je ne recommande pas ce produit.,1,Negative
Clavier Gamer RGB,La qualité est médiocre.,1,Negative
Enceinte Connectée,Les performances sont impressionnantes.,4,Positive
Tapis de Souris XXL,Les performances sont impressionnantes.,5,Positive
Webcam HD 1080p,Expédition rapide et soignée.,4,Positive
Webcam HD 1080p,Design élégant et robuste.,5,Positive
Ecouteurs Bluetooth,Plastique de mauvaise qualité.,1,Negative
Clavier Gamer RGB,C'est un excellent produit !,5,Positive
Webcam HD 1080p,Je recommande vivement cet article.,4,Positive
Casque Audio Noise Cancelling,Excellent rapport qualité-prix.,4,Positive
Cable USB-C Charge Rapide,"Super produit, rien à dire.",4,Positive
Enceinte Connectée,Fonctionne parfaitement bien.,4,Positive
Support PC Portable,Vraiment ravi de mon achat.,5,Positive
Enceinte Connectée,Design élégant et robuste.,5,Positive
Support PC Portable,Très déçu par cet achat.,2,Negative
Clavier Gamer RGB,Je recommande vivement cet article.,4,Positive
Tapis de Souris XXL,Plastique de mauvaise qualité.,2,Negative
Ecouteurs Bluetooth,"Conforme à la description, mais l'usage est limité.",3,Neutral
Ecran 4K 27 pouces,La qualité est au rendez-vous.,4,Positive
Cable USB-C Charge Rapide,Design élégant et robuste.,5,Positive
Tapis de Souris XXL,Je ne recommande pas ce produit.,2,Negative
Tapis de Souris XXL,Je recommande vivement cet article.,4,Positive
Enceinte Connectée,Les performances sont impressionnantes.,4,Positive
Cable USB-C Charge Rapide,"Conforme à la description, mais l'usage est limité.",3,Neutral
Ecran 4K 27 pouces,En panne après deux jours d'utilisation.,1,Negative
Casque Audio Noise Cancelling,Je recommande vivement cet article.,5,Positive
Souris Sans Fil,Les performances sont impressionnantes.,5,Positive
Webcam HD 1080p,"Arrivé cassé, inadmissible.",2,Negative
Cable USB-C Charge Rapide,Ne fonctionne pas du tout.,2,Negative
Ecouteurs Bluetooth,Les performances sont impressionnantes.,5,Positive
Support PC Portable,Expédition rapide et soignée.,5,Positive
Cable USB-C Charge Rapide,"Moyen, j'attendais un peu mieux.",3,Neutral
Casque Audio Noise Cancelling,Très simple à installer.,4,Positive
Webcam HD 1080p,Correct sans être exceptionnel.,3,Neutral
Souris Sans Fil,Je recommande vivement cet article.,4,Positive
Enceinte Connectée,Fonctionne parfaitement bien.,4,Positive
Webcam HD 1080p,"Super produit, rien à dire.",5,Positive
Casque Audio Noise Cancelling,Excellent rapport qualité-prix.,5,Positive
Clavier Gamer RGB,"Arrivé cassé, inadmissible.",2,Negative
Webcam HD 1080p,Vraiment ravi de mon achat.,5,Positive
Ecran 4K 27 pouces,Très simple à installer.,5,Positive
Support PC Portable,Design élégant et robuste.,5,Positive
Support PC Portable,Design élégant et robuste.,5,Positive
Clavier Gamer RGB,Un peu déçu par la finition mais ça fonctionne.,3,Neutral
Webcam HD 1080p,La qualité est au rendez-vous.,5,Positive
Casque Audio Noise Cancelling,Les performances sont impressionnantes.,5,Positive
Souris Sans Fil,Ne fonctionne pas du tout.,2,Negative
Ecouteurs Bluetooth,Fonctionne parfaitement bien.,5,Positive
Tapis de Souris XXL,La qualité est au rendez-vous.,5,Positive
Souris Sans Fil,Produit correct pour le prix.,3,Neutral
Casque Audio Noise Cancelling,Je recommande vivement cet article.,4,Positive
Ecran 4K 27 pouces,"Super produit, rien à dire.",4,Positive
Ecran 4K 27 pouces,Fonctionne parfaitement bien.,4,Positive
Webcam HD 1080p,Je recommande vivement cet article.,4,Positive
Cable USB-C Charge Rapide,C'est un excellent produit !,5,Positive
Casque Audio Noise Cancelling,Fonctionne parfaitement bien.,5,Positive
Clavier Gamer RGB,"Super produit, rien à dire.",5,Positive
Souris Sans Fil,Très simple à installer.,5,Positive
Casque Audio Noise Cancelling,Les performances sont impressionnantes.,4,Positive
Cable USB-C Charge Rapide,Fonctionne parfaitement bien.,5,Positive
Support PC Portable,Produit correct pour le prix.,3,Neutral
Clavier Gamer RGB,"Pas mal du tout, malgré quelques petits défauts.",3,Neutral
Cable USB-C Charge Rapide,Je recommande vivement cet article.,5,Positive
Enceinte Connectée,Fonctionne parfaitement bien.,5,Positive
Ecouteurs Bluetooth,Je recommande vivement cet article.,4,Positive
Souris Sans Fil,La qualité est au rendez-vous.,5,Positive
Enceinte Connectée,Plastique de mauvaise qualité.,2,Negative
Support PC Portable,La qualité est au rendez-vous.,5,Positive
Tapis de Souris XXL,Design élégant et robuste.,4,Positive
Enceinte Connectée,Le SAV est inexistant.,2,Negative
Enceinte Connectée,"Conforme à la description, mais l'usage est limité.",3,Neutral
Enceinte Connectée,C'est un excellent produit !,4,Positive
Ecran 4K 27 pouces,Correct sans être exceptionnel.,3,Neutral
Souris Sans Fil,Design élégant et robuste.,4,Positive
Clavier Gamer RGB,"Arrivé cassé, inadmissible.",1,Negative
Tapis de Souris XXL,Fonctionne parfaitement bien.,5,Positive
Webcam HD 1080p,Correct sans être exceptionnel.,3,Neutral
Enceinte Connectée,La qualité est médiocre.,2,Negative
Enceinte Connectée,Je recommande vivement cet article.,4,Positive
Souris Sans Fil,Une perte de temps et d'argent.,2,Negative
Souris Sans Fil,Design élégant et robuste.,4,Positive
Webcam HD 1080p,Vraiment ravi de mon achat.,5,Positive
Casque Audio Noise Cancelling,La qualité est au rendez-vous.,4,Positive
